pair,ccy_A,ccy_B,tenor,regime_state,window_end_date,adf_stat,adf_pval,hedge_ratio_beta,cointegrated,n_obs,r_squared
USD-EUR 5Y,USD,EUR,5Y,0,2011-02-28,-2.8051213298626347,0.057545938189988814,0.7758826787048374,False,250,0.7642435371629623
USD-EUR 5Y,USD,EUR,5Y,0,2011-03-01,-2.672619543275084,0.07889730134109224,0.7683152858261458,False,250,0.762831114676854
USD-EUR 5Y,USD,EUR,5Y,0,2011-03-02,-2.904284401756605,0.04485204344607544,0.7607955110808386,True,250,0.7620888995527189
USD-EUR 5Y,USD,EUR,5Y,0,2011-03-03,-2.8266884647096253,0.05456147731352261,0.7529245466759165,False,250,0.7612643691988412
USD-EUR 5Y,USD,EUR,5Y,0,2011-03-04,-2.8469806285922528,0.05186995001313267,0.7452878732799079,False,250,0.7603003724944004
USD-EUR 5Y,USD,EUR,5Y,0,2011-03-07,-2.9180898271885045,0.043284474859503416,0.7374591116272566,True,250,0.7595862680230236
USD-EUR 5Y,USD,EUR,5Y,0,2011-03-08,-3.025259976698191,0.032601830063951294,0.7305897058918269,True,250,0.7587380015327896
USD-EUR 5Y,USD,EUR,5Y,0,2011-03-09,-2.048884586928881,0.26555845111858584,0.7240307120827026,False,250,0.7575537687507184
USD-EUR 5Y,USD,EUR,5Y,0,2011-03-10,-1.857531575842251,0.3522955726902414,0.7178217768276648,False,250,0.7560958900976387
USD-EUR 5Y,USD,EUR,5Y,0,2011-03-11,-1.7390280061295458,0.41112447979121935,0.7115804113794479,False,250,0.7552076416012617
USD-EUR 5Y,USD,EUR,5Y,0,2011-03-14,-1.8223746485174117,0.36941123590342784,0.7058502635958103,False,250,0.7550370839654897
USD-EUR 5Y,USD,EUR,5Y,0,2011-03-15,-1.9209943257780981,0.3222500787175657,0.7000120835815875,False,250,0.7552495518350979
USD-EUR 5Y,USD,EUR,5Y,0,2011-03-16,-1.9560753046969148,0.3061582057358175,0.6946992073967053,False,250,0.7550966204308072
USD-EUR 5Y,USD,EUR,5Y,0,2011-03-17,-1.9763178357220696,0.2970524504164793,0.689322262840146,False,250,0.7551731354188602
USD-EUR 5Y,USD,EUR,5Y,0,2011-03-18,-1.993853004928718,0.28927482945869576,0.6828389598089399,False,250,0.7549673608217066
USD-EUR 5Y,USD,EUR,5Y,0,2011-03-21,-2.046828545971393,0.26642510284016513,0.6757001306612872,False,250,0.7555404433892818
USD-EUR 5Y,USD,EUR,5Y,0,2011-03-22,-2.0301519612833134,0.27351096598127744,0.6688464360984461,False,250,0.7557851006308152
USD-EUR 5Y,USD,EUR,5Y,0,2011-03-23,-1.9783063559152017,0.29616525300209184,0.6626678417416991,False,250,0.7554649600759065
USD-EUR 5Y,USD,EUR,5Y,0,2011-03-24,-1.9424936134522457,0.312342236619535,0.6556228474759155,False,250,0.756308077547745
USD-EUR 5Y,USD,EUR,5Y,0,2011-03-25,-2.0194031476100514,0.27813082756237634,0.6488260725885115,False,250,0.7565543371891984
USD-EUR 5Y,USD,EUR,5Y,0,2011-03-28,-2.1422976648079977,0.22784997494210762,0.6416415328298116,False,250,0.7567714202199771
USD-EUR 5Y,USD,EUR,5Y,0,2011-03-29,-2.3257149180837615,0.16380846073562483,0.6341574612694019,False,250,0.7569243125005913
USD-EUR 5Y,USD,EUR,5Y,0,2011-03-30,-2.4233001118344775,0.1352678188494565,0.6267364283742535,False,250,0.7575994918398149
USD-EUR 5Y,USD,EUR,5Y,0,2011-03-31,-2.354053041775202,0.1551265572760342,0.6248119575788262,False,250,0.7557018548490942
USD-EUR 5Y,USD,EUR,5Y,0,2011-04-01,-2.234118611051516,0.19409616498837218,0.6231442772425109,False,250,0.7533241208098316
USD-EUR 5Y,USD,EUR,5Y,0,2011-04-06,-2.2470092330444964,0.18962810128224955,0.622140453723764,False,250,0.7513608636359994
USD-EUR 5Y,USD,EUR,5Y,0,2011-04-07,-2.197003974174389,0.20733463791601298,0.6207528537001554,False,250,0.7493396744929077
USD-EUR 5Y,USD,EUR,5Y,0,2011-04-08,-2.2344501824295735,0.19398039645653858,0.6189816746772194,False,250,0.7471490284093427
USD-EUR 5Y,USD,EUR,5Y,0,2011-04-11,-2.263720508522802,0.1839358458913905,0.6168869805004312,False,250,0.744760498619596
USD-EUR 5Y,USD,EUR,5Y,0,2011-04-12,-2.1745745497650932,0.21560248343779953,0.6142233926384507,False,250,0.7415895405279989
USD-EUR 5Y,USD,EUR,5Y,0,2011-04-13,-2.1483887134543385,0.2255073606816892,0.6111752626960066,False,250,0.7378788581379543
USD-EUR 5Y,USD,EUR,5Y,0,2011-04-14,-2.162847333589697,0.22000489173091525,0.6075514489644664,False,250,0.7340162332111868
USD-EUR 5Y,USD,EUR,5Y,0,2011-04-15,-2.139117194904204,0.22907894520296423,0.6047933854987223,False,250,0.7297010005297431
USD-EUR 5Y,USD,EUR,5Y,0,2011-04-18,-2.1201841066940035,0.23647630165943317,0.6022952082604228,False,250,0.7254833472089945
USD-EUR 5Y,USD,EUR,5Y,0,2011-04-19,-2.098040964721817,0.24530306877151542,0.6003030806397607,False,250,0.7211570091759585
USD-EUR 5Y,USD,EUR,5Y,0,2011-04-20,-2.119036429403055,0.23692917078107012,0.5977579997144867,False,250,0.7167132940761102
USD-EUR 5Y,USD,EUR,5Y,0,2011-04-21,-2.0929476215456027,0.24735983811957146,0.5941889967172417,False,250,0.7119721814938953
USD-EUR 5Y,USD,EUR,5Y,0,2011-04-22,-2.0756304111296457,0.25442595091261244,0.5898405564457041,False,250,0.7070686505532451
USD-EUR 5Y,USD,EUR,5Y,0,2011-04-27,-2.151681772532399,0.22424690489329424,0.5851756902032614,False,250,0.7012494014787618
USD-EUR 5Y,USD,EUR,5Y,0,2011-04-28,-2.113690211814389,0.2390454502710581,0.5819879049029779,False,250,0.6953813795077444
USD-EUR 5Y,USD,EUR,5Y,0,2011-11-29,-1.8364425456108877,0.36252488674012595,0.5864496224717815,False,250,0.6951574711396089
USD-EUR 5Y,USD,EUR,5Y,0,2011-11-30,-1.9120739530134252,0.32640263408495374,0.5905639673558951,False,250,0.6964039401665061
USD-EUR 5Y,USD,EUR,5Y,0,2011-12-01,-1.9727862741706315,0.29863133802508157,0.5949672036358538,False,250,0.6988188514556976
USD-EUR 5Y,USD,EUR,5Y,0,2011-12-02,-1.9555435611410417,0.3063992060289241,0.5989453983526163,False,250,0.7008498869222218
USD-EUR 5Y,USD,EUR,5Y,0,2011-12-05,-1.9409649714186312,0.31304193780949885,0.6025396720212943,False,250,0.7023422343794685
USD-EUR 5Y,USD,EUR,5Y,0,2011-12-06,-1.9305747694750055,0.3178172582068623,0.6069237946995142,False,250,0.70421357056484
USD-EUR 5Y,USD,EUR,5Y,0,2011-12-07,-1.8833237899309305,0.3399463315553515,0.6112647153602819,False,250,0.7063934479316767
USD-EUR 5Y,USD,EUR,5Y,0,2011-12-08,-1.8691324473858584,0.346718554073749,0.6163152988698014,False,250,0.709311072109608
USD-EUR 5Y,USD,EUR,5Y,0,2011-12-09,-1.8510680377796662,0.35541845358808,0.6202018955767229,False,250,0.711539416347672
USD-EUR 5Y,USD,EUR,5Y,0,2011-12-12,-1.8934000185448467,0.3351722919954734,0.6248890245897296,False,250,0.7149920276206576
USD-EUR 5Y,USD,EUR,5Y,0,2011-12-13,-1.9085706636768913,0.32804000428072766,0.6295973483697836,False,250,0.7182159231145271
USD-EUR 5Y,USD,EUR,5Y,0,2011-12-14,-1.9899416409329584,0.29100067900340787,0.6333962260073925,False,250,0.721737734244247
USD-EUR 5Y,USD,EUR,5Y,0,2011-12-15,-2.012978766011998,0.2809115170668204,0.6380306033458161,False,250,0.7257161821105298
USD-EUR 5Y,USD,EUR,5Y,0,2011-12-16,-1.936434604675792,0.3151199340114722,0.6429284803816315,False,250,0.7303008165658684
USD-EUR 5Y,USD,EUR,5Y,0,2011-12-19,-1.938596968766796,0.3141272924627814,0.6460499463790272,False,250,0.7337437277167116
USD-EUR 5Y,USD,EUR,5Y,0,2011-12-20,-1.984629091104574,0.2933531070016817,0.6495864767834808,False,250,0.7372315872583812
USD-EUR 5Y,USD,EUR,5Y,0,2011-12-22,-2.066102973238052,0.25836132271857565,0.6527807114519057,False,250,0.740532948897077
USD-EUR 5Y,USD,EUR,5Y,0,2011-12-23,-2.123140315843816,0.23531213254408007,0.6551529934112826,False,250,0.7433435528232888
USD-EUR 5Y,USD,EUR,5Y,0,2011-12-26,-2.035257715901237,0.27133091398934334,0.6576108307298572,False,250,0.7459605811863177
USD-EUR 5Y,USD,EUR,5Y,0,2011-12-29,-2.0250276202246327,0.27570830629854237,0.660160637542301,False,250,0.7489307713921712
USD-EUR 5Y,USD,EUR,5Y,0,2011-12-30,-1.971510394874667,0.29920277551935415,0.6633942815746166,False,250,0.7521074827167991
USD-EUR 5Y,USD,EUR,5Y,0,2012-01-05,-1.94852305844331,0.30958962181054894,0.6663437292164638,False,250,0.7548228217885613
USD-EUR 5Y,USD,EUR,5Y,0,2012-01-06,-1.907278209706836,0.32864499583658724,0.6690463825548947,False,250,0.757268825420548
USD-EUR 5Y,USD,EUR,5Y,0,2012-01-09,-1.9021194389260048,0.3310647176001634,0.6708992953169526,False,250,0.7590873937163328
USD-EUR 5Y,USD,EUR,5Y,0,2012-01-10,-1.8676928736300131,0.3474086371127464,0.6737884809699537,False,250,0.7610209770360367
USD-EUR 5Y,USD,EUR,5Y,0,2012-01-11,-1.9223278766359424,0.32163136553626326,0.6763516123728919,False,250,0.7631016178672807
USD-EUR 5Y,USD,EUR,5Y,0,2012-01-12,-1.889091442309347,0.3372101134361722,0.6801713071943825,False,250,0.7659472127005338
USD-EUR 5Y,USD,EUR,5Y,0,2012-01-13,-1.8515523144632788,0.3551840925323452,0.6844194932750831,False,250,0.7700136337240991
USD-EUR 5Y,USD,EUR,5Y,0,2012-01-16,-1.8557790727118164,0.3531412102521008,0.6883965738429045,False,250,0.7737157575415958
USD-EUR 5Y,USD,EUR,5Y,0,2012-04-16,-1.944306660915296,0.31151331384754766,0.6908939437908255,False,250,0.7769097285789981
USD-EUR 5Y,USD,EUR,5Y,0,2012-04-17,-1.9667301070823089,0.3013485428238088,0.6936917869226535,False,250,0.7799835280813997
USD-EUR 5Y,USD,EUR,5Y,0,2012-04-18,-1.9803035760408092,0.29527550484507,0.6969797319149654,False,250,0.7837128106815237
USD-EUR 5Y,USD,EUR,5Y,0,2012-04-19,-2.0148786526874285,0.28008767327867184,0.7001023746892538,False,250,0.7875494762778368
USD-EUR 5Y,USD,EUR,5Y,0,2012-04-20,-2.0299308410046226,0.27360559029670156,0.7031088276929575,False,250,0.7912904808175882
USD-EUR 5Y,USD,EUR,5Y,0,2012-04-23,-2.0199360091722802,0.27790083898612566,0.7051622892196282,False,250,0.7937644746477845
USD-EUR 5Y,USD,EUR,5Y,0,2012-04-24,-2.0355309329896945,0.2712145191107168,0.7088919721006264,False,250,0.7956546961479203
USD-EUR 5Y,USD,EUR,5Y,0,2012-04-25,-2.0289241503757323,0.27403660524614604,0.7124996900233156,False,250,0.7972474647291132
USD-EUR 5Y,USD,EUR,5Y,0,2012-04-26,-2.093424825596979,0.24716671867538387,0.714817697854532,False,250,0.797956494929571
USD-EUR 5Y,USD,EUR,5Y,0,2012-04-27,-2.116226607478264,0.23804005735437395,0.7163035598561891,False,250,0.7980302740230697
USD-EUR 5Y,USD,EUR,5Y,0,2012-05-02,-2.1093330112063327,0.2407783494264507,0.7180049785845583,False,250,0.7984645102349817
USD-EUR 5Y,USD,EUR,5Y,0,2012-05-03,-2.0640804024509927,0.2592010887744145,0.7193795592983458,False,250,0.7987610882605014
USD-EUR 5Y,USD,EUR,5Y,0,2012-05-04,-2.225242087275662,0.19721190725340026,0.7219627855944812,False,250,0.7998345683266735
USD-EUR 5Y,USD,EUR,5Y,0,2012-05-07,-2.059092704769265,0.2612784159843011,0.7250326497608638,False,250,0.8003519707324841
USD-EUR 5Y,USD,EUR,5Y,0,2012-05-08,-2.1038283189489526,0.24297800434483136,0.7269596374356284,False,250,0.8003761147901187
USD-EUR 5Y,USD,EUR,5Y,0,2012-05-09,-2.2011090934715427,0.20584316619443382,0.7296621119017799,False,250,0.8007270784773115
USD-EUR 5Y,USD,EUR,5Y,0,2012-05-10,-2.2096151774637374,0.20277422921569888,0.7328212219720212,False,250,0.8013327051504411
USD-EUR 5Y,USD,EUR,5Y,0,2012-05-11,-2.1812469574509374,0.21312199184005126,0.7362829071729622,False,250,0.8021375389422601
USD-EUR 5Y,USD,EUR,5Y,0,2012-05-14,-2.262166921371604,0.1844602638920979,0.7399434270354537,False,250,0.8030961038593771
USD-EUR 5Y,USD,EUR,5Y,0,2012-05-15,-2.0443882368755313,0.26745572117811534,0.7440180701563729,False,250,0.8043350091030624
USD-EUR 5Y,USD,EUR,5Y,0,2012-05-16,-2.0304277048625154,0.27339299108242954,0.7485328984674192,False,250,0.805426507193154
USD-EUR 5Y,USD,EUR,5Y,0,2012-05-17,-2.0545885611462973,0.2631622040532886,0.7526988728235124,False,250,0.8060876446088026
USD-EUR 5Y,USD,EUR,5Y,0,2012-05-18,-2.005904574017048,0.2839901655992644,0.7567803298429953,False,250,0.8070576067277102
USD-EUR 5Y,USD,EUR,5Y,0,2012-05-21,-1.9154554001756348,0.3248256970703369,0.7606891747073248,False,250,0.8078861597298945
USD-EUR 5Y,USD,EUR,5Y,0,2012-05-22,-1.9435155209948822,0.3118748938244333,0.7662626926438278,False,250,0.8094213797801793
USD-EUR 5Y,USD,EUR,5Y,0,2012-05-23,-2.010458710534991,0.282006231227442,0.7720960201365954,False,250,0.8110298350412382
USD-EUR 5Y,USD,EUR,5Y,0,2012-05-24,-2.087574961502423,0.24954003343856818,0.777149514970654,False,250,0.8118778642843087
USD-EUR 5Y,USD,EUR,5Y,0,2012-09-21,-2.0848367739629534,0.25065536009433775,0.7831079444593048,False,250,0.8125695567284671
USD-EUR 5Y,USD,EUR,5Y,0,2012-09-24,-2.031916586643879,0.2727564528424381,0.7917941816006696,False,250,0.8158665327441375
USD-EUR 5Y,USD,EUR,5Y,0,2012-09-25,-2.0654770240500895,0.2586210536328305,0.7978252824467567,False,250,0.8169654873254765
USD-EUR 5Y,USD,EUR,5Y,0,2012-09-26,-1.969113139615167,0.30027790889504735,0.8048607552122058,False,250,0.8187617490522715
USD-EUR 5Y,USD,EUR,5Y,0,2012-09-27,-2.036134488754809,0.27095748960846255,0.8132621176971018,False,250,0.8218837967546444
USD-EUR 5Y,USD,EUR,5Y,0,2012-09-28,-1.9984072224605305,0.2872719130198308,0.8216739883649524,False,250,0.8247416942563227
USD-EUR 5Y,USD,EUR,5Y,0,2012-10-03,-2.1434172449020426,0.22741829633736593,0.8305332401035546,False,250,0.8275496447478481
USD-EUR 5Y,USD,EUR,5Y,0,2012-10-04,-2.1198001224653646,0.2366277638679728,0.8405768235293904,False,250,0.8308051205670115
USD-EUR 5Y,USD,EUR,5Y,0,2012-10-05,-2.2080202194464196,0.20334746820403238,0.8416164520900762,False,250,0.8330506370280151
USD-EUR 5Y,USD,EUR,5Y,0,2012-10-08,-2.196894241455675,0.20737459854866508,0.8422448540465342,False,250,0.8351500992148027
USD-EUR 5Y,USD,EUR,5Y,0,2012-10-09,-2.2196608663190402,0.19918723412123812,0.8430378253653269,False,250,0.8373577922565443
USD-EUR 5Y,USD,EUR,5Y,0,2012-10-10,-2.682502761527119,0.07711530347354291,0.843623993056387,False,250,0.8391728924163422
USD-EUR 5Y,USD,EUR,5Y,0,2012-10-11,-2.4845372158483214,0.11928206003058711,0.8438677212685671,False,250,0.8406764676503435
USD-EUR 5Y,USD,EUR,5Y,0,2012-10-12,-2.4148376727574767,0.13759230342011047,0.8439409349144158,False,250,0.8421033360361453
USD-EUR 5Y,USD,EUR,5Y,0,2012-10-15,-2.448911788867565,0.12840440265875447,0.8443706184575581,False,250,0.8436523875702246
USD-EUR 5Y,USD,EUR,5Y,0,2012-10-16,-2.473547009747356,0.1220439936953891,0.8449885378132482,False,250,0.8453376092636261
USD-EUR 5Y,USD,EUR,5Y,0,2012-10-17,-2.3753289115680545,0.14882104455065637,0.8453375570258689,False,250,0.846717063279482
USD-EUR 5Y,USD,EUR,5Y,0,2012-10-18,-2.139802306479577,0.22881387658164376,0.8455716684485646,False,250,0.8478637838022208
USD-EUR 5Y,USD,EUR,5Y,0,2012-10-19,-2.151585714678089,0.22428361187867463,0.8461257542025418,False,250,0.8493726120223588
USD-EUR 5Y,USD,EUR,5Y,0,2012-10-22,-2.1609970846273634,0.22070444242006193,0.8461804530975061,False,250,0.8504264805334361
USD-EUR 5Y,USD,EUR,5Y,0,2012-10-23,-2.144891144991037,0.22685074909816888,0.8464009928947086,False,250,0.8516304233235039
USD-EUR 5Y,USD,EUR,5Y,0,2012-10-24,-2.1451771037659246,0.226740734822586,0.8463406573744172,False,250,0.8526246820513316
USD-EUR 5Y,USD,EUR,5Y,0,2012-10-25,-2.147574228295413,0.22581977005049741,0.8463443323783674,False,250,0.8537068891321843
USD-EUR 5Y,USD,EUR,5Y,0,2012-10-26,-2.1493109908844055,0.22515391970182697,0.8462575447381198,False,250,0.8548444079168485
USD-EUR 5Y,USD,EUR,5Y,0,2012-10-29,-2.1699402788848947,0.21733568759021143,0.8463486919411759,False,250,0.8562638693874478
USD-EUR 5Y,USD,EUR,5Y,0,2012-11-02,-2.182821969461119,0.21253905742573176,0.8465478131910623,False,250,0.8576704097581995
USD-EUR 5Y,USD,EUR,5Y,0,2012-11-05,-2.1716462468235815,0.21669667046823132,0.8468377529769671,False,250,0.8590293369638454
USD-EUR 5Y,USD,EUR,5Y,0,2012-11-06,-2.058970403895248,0.2613294681019914,0.8485559226565184,False,250,0.863192644382794
USD-EUR 5Y,USD,EUR,5Y,0,2012-11-07,-2.087106644865885,0.24973058953060479,0.8499182287273865,False,250,0.8657922277635457
USD-EUR 5Y,USD,EUR,5Y,0,2012-11-08,-2.0846173850368435,0.2507448442551141,0.8513062813711847,False,250,0.8681838987545962
USD-EUR 5Y,USD,EUR,5Y,0,2012-11-09,-2.024666343640151,0.27586357549473606,0.8526827268011299,False,250,0.8706516047669197
USD-EUR 5Y,USD,EUR,5Y,0,2012-11-12,-2.015257135984749,0.2799237034696889,0.854119455975948,False,250,0.8731840993844366
USD-EUR 5Y,USD,EUR,5Y,0,2012-11-13,-2.032484794123107,0.27251373725413475,0.8554174673430411,False,250,0.875314014163485
USD-EUR 5Y,USD,EUR,5Y,0,2012-11-14,-2.0259146164585218,0.2753272901301179,0.8546646139926943,False,250,0.875842584701067
USD-EUR 5Y,USD,EUR,5Y,0,2012-11-15,-2.0883511685502785,0.24922437996118424,0.8541163973593042,False,250,0.8764310746248448
USD-EUR 5Y,USD,EUR,5Y,0,2012-11-16,-2.0853884817364605,0.2504304099670994,0.8535188083038182,False,250,0.8769985942880483
USD-EUR 5Y,USD,EUR,5Y,0,2012-11-19,-2.0770983836643993,0.2538225980777167,0.8525982266086521,False,250,0.877419628946588
USD-EUR 5Y,USD,EUR,5Y,0,2012-11-20,-2.0380697902604212,0.2701342072217222,0.8512864439003831,False,250,0.8777545294129917
USD-EUR 5Y,USD,EUR,5Y,0,2012-11-21,-2.0216446949527325,0.27716402827621645,0.8501360831604108,False,250,0.8780771746143864
USD-EUR 5Y,USD,EUR,5Y,0,2012-11-22,-2.0010186079294865,0.28612665376654034,0.8489395164636107,False,250,0.8782953902689447
USD-EUR 5Y,USD,EUR,5Y,0,2012-11-27,-1.996935024086542,0.28791859924980634,0.8483227019921178,False,250,0.8785376338735931
USD-EUR 5Y,USD,EUR,5Y,0,2012-11-28,-1.9960106849950867,0.28832500960331187,0.8478465352267257,False,250,0.8788457935031673
USD-EUR 5Y,USD,EUR,5Y,0,2012-11-29,-1.9571388694638325,0.3056764444137483,0.8472055587331078,False,250,0.8791041031774769
USD-EUR 5Y,USD,EUR,5Y,0,2013-03-15,-1.8788157305929434,0.342091535339412,0.8449711573422652,False,250,0.8786643032394423
USD-EUR 5Y,USD,EUR,5Y,0,2013-03-18,-1.9670832261856204,0.30118977769538247,0.8427360477734389,False,250,0.8781491929713601
USD-EUR 5Y,USD,EUR,5Y,0,2013-03-19,-2.003094639514504,0.2852178582635134,0.8401909498832374,False,250,0.877605699764363
USD-EUR 5Y,USD,EUR,5Y,0,2013-03-20,-1.9608858048820188,0.30398212454124046,0.8374080895446272,False,250,0.8771554874548233
USD-EUR 5Y,USD,EUR,5Y,0,2013-03-21,-2.0747883803475724,0.25477239760359205,0.8345862061636727,False,250,0.8768643773870446
USD-EUR 5Y,USD,EUR,5Y,0,2013-03-22,-2.1272360491457665,0.23370479361477325,0.8318325863781448,False,250,0.8765258889616884
USD-EUR 5Y,USD,EUR,5Y,0,2013-03-25,-2.0699628186134604,0.2567629262376464,0.8291327129912316,False,250,0.8762403936869483
USD-EUR 5Y,USD,EUR,5Y,0,2013-03-26,-2.174510188887893,0.2156264959145726,0.8260216659856208,False,250,0.8760921424855335
USD-EUR 5Y,USD,EUR,5Y,0,2013-03-27,-2.2174699755082816,0.19996607088860174,0.822669040203523,False,250,0.8759478616808408
USD-EUR 5Y,USD,EUR,5Y,0,2013-03-28,-2.061538500056962,0.2602586212804181,0.8191962934888037,False,250,0.8757236614924393
USD-EUR 5Y,USD,EUR,5Y,0,2013-03-29,-2.1137051433827425,0.2390395243677303,0.8159182414503867,False,250,0.8753025794182592
USD-EUR 5Y,USD,EUR,5Y,0,2013-06-03,-2.082305190679704,0.25168903919264557,0.8121423833775685,False,250,0.8739526017168089
USD-EUR 5Y,USD,EUR,5Y,0,2013-06-04,-2.037845234623362,0.27022966471521975,0.8086157567862817,False,250,0.8724898473282235
USD-EUR 5Y,USD,EUR,5Y,0,2013-06-05,-1.963112987093605,0.30297718524379086,0.8055907673000355,False,250,0.8712134876742248
USD-EUR 5Y,USD,EUR,5Y,0,2013-06-06,-2.0254630516776775,0.2755212284159375,0.8025688367129526,False,250,0.8700993614712058
USD-EUR 5Y,USD,EUR,5Y,0,2013-06-07,-1.9744678247933956,0.2978790345003841,0.7999159230055578,False,250,0.868663099287529
USD-EUR 5Y,USD,EUR,5Y,0,2013-06-12,-1.8740998592067446,0.3443417079973187,0.7971510327387521,False,250,0.8672937731044674
USD-EUR 5Y,USD,EUR,5Y,0,2013-06-13,-1.9931133836361736,0.28960078003830714,0.7945425481202395,False,250,0.8668169618243845
USD-EUR 5Y,USD,EUR,5Y,0,2013-06-14,-1.9772055119307015,0.29665624200908547,0.7915835984892049,False,250,0.8662965122481636
USD-EUR 5Y,USD,EUR,5Y,0,2013-06-17,-1.9035889488209479,0.33037464412760637,0.7885208286811267,False,250,0.86551989867716
USD-EUR 5Y,USD,EUR,5Y,0,2013-06-18,-2.0333508460406704,0.27214401658647713,0.7854751135451623,False,250,0.8651136402266802
USD-EUR 5Y,USD,EUR,5Y,0,2013-06-19,-1.8035575344806214,0.3786969124008159,0.781503404922868,False,250,0.863551169041826
USD-EUR 5Y,USD,EUR,5Y,0,2013-07-10,-1.5114332874391614,0.5278480640598451,0.7764793906992746,False,250,0.8599480792272388
USD-EUR 5Y,USD,EUR,5Y,0,2013-07-11,-1.6693814638663136,0.4469530748263597,0.771268490440149,False,250,0.8571002748688502
USD-EUR 5Y,USD,EUR,5Y,0,2013-07-12,-1.5255826306530123,0.5208201656482189,0.765702858193158,False,250,0.8537355223119159
USD-EUR 5Y,USD,EUR,5Y,0,2013-07-15,-1.652282243961177,0.4558504401448705,0.7609462138510397,False,250,0.8506482382076945
USD-EUR 5Y,USD,EUR,5Y,0,2013-07-16,-1.613912324013659,0.47592224070881833,0.7557444575177674,False,250,0.8474533758759057
USD-EUR 5Y,USD,EUR,5Y,0,2013-07-17,-1.8197847919426067,0.37068427105255775,0.7508770577460485,False,250,0.8446870218643
USD-EUR 5Y,USD,EUR,5Y,0,2013-07-18,-1.7071587238579078,0.42742791267500074,0.7459002476068612,False,250,0.8416022264510471
USD-EUR 5Y,USD,EUR,5Y,0,2013-07-19,-1.7189494432915398,0.4213765472170154,0.7415232763151101,False,250,0.8387069349973223
USD-EUR 5Y,USD,EUR,5Y,0,2013-07-22,-1.8485317753194834,0.3566468541134655,0.7370431710399521,False,250,0.8356550320100609
USD-EUR 5Y,USD,EUR,5Y,0,2013-07-23,-1.9433580685606149,0.31194687904026397,0.7330813242341294,False,250,0.8328076696927379
USD-EUR 5Y,USD,EUR,5Y,0,2013-07-24,-1.8562816636228567,0.3528986110935075,0.7295937350680181,False,250,0.8297805117373966
USD-EUR 5Y,USD,EUR,5Y,0,2013-10-22,-2.1435877084177988,0.22735261337364732,0.7270302643226751,False,250,0.8280586399519011
USD-EUR 5Y,USD,EUR,5Y,0,2013-10-23,-2.1285947164497214,0.23317302936574336,0.7246287344115914,False,250,0.8262988421372819
