date,regime_most_likely,regime_prob_0,regime_prob_1,regime_prob_2,regime_raw
2006-05-24,2,0.6679412925140007,0.00015362838752537794,0.33190507909825645,2
2006-05-25,2,0.1476986351674088,6.851880580554305e-06,0.8522945129518981,2
2006-05-26,2,0.9144107970356172,0.00011719087461578056,0.08547201208960664,0
2006-05-29,2,0.09817756521055536,2.7702204606732138e-05,0.901794732584964,2
2006-06-01,0,0.9275389556542373,6.366725698032546e-07,0.0724604076731784,0
2006-06-02,0,0.9403445000965039,2.86543843101018e-06,0.059652634465252326,0
2006-06-05,0,0.963726678489686,4.519646573030208e-06,0.03626880186395765,0
2006-06-06,0,0.8987425553411067,1.6811462612661031e-06,0.1012557635126721,0
2006-06-09,0,0.9541711613119173,2.258257993365975e-07,0.04582861286207205,0
2006-06-12,0,0.946725052106517,5.478390935730527e-08,0.05327489310963365,0
2006-06-13,0,0.9215471581249733,4.25425291031616e-07,0.07845241644958498,0
2006-06-14,0,0.9177593197879939,1.692740298939045e-07,0.08224051093779139,0
2006-06-15,0,0.9448901075395671,9.773793556243701e-07,0.05510891508124323,0
2006-06-16,0,0.8651816310708244,2.076478673017074e-06,0.1348162924505549,0
2006-06-19,0,0.9260067024196554,1.8140238598992673e-06,0.0739914835563754,0
2006-06-20,0,0.9328880974514077,3.4504081103176077e-06,0.06710845214049405,0
2006-06-21,0,0.9384910271600027,6.258313701182183e-06,0.06150271452616916,0
2006-06-22,0,0.9283513810642763,9.644550107993049e-06,0.0716389743857273,0
2006-06-23,0,0.9387004290209228,8.250196106709873e-06,0.061291320783050815,0
2006-06-26,0,0.9071678758726496,1.9585640628771632e-05,0.09281253848663946,0
2006-06-27,0,0.9084066002570657,0.00015487891404400387,0.09143852082882441,0
2006-06-28,0,0.9284843690239523,1.508640526286235e-05,0.07150054457060324,0
2006-06-29,0,0.9439603487191048,2.7777288136847303e-05,0.05601187399284387,0
2006-06-30,0,0.5331914780359606,1.077897301905488e-05,0.46679774299103144,0
2006-07-03,0,0.004338674166940045,0.9951348246299726,0.0005265012032697181,1
2006-07-04,1,0.005176452313631711,0.993117435526219,0.0017061121599983259,1
2006-07-07,1,0.017189591209246177,0.9798643242476744,0.0029460845430955103,1
2006-07-10,1,0.02930744603794511,0.9627143306632926,0.007978223298831027,1
2006-07-11,1,0.016183872155511685,0.8971128854716023,0.0867032423730469,1
2006-07-12,1,0.15332441346916115,0.8172121002008597,0.029463486329845853,1
2006-07-13,1,0.019543118326260146,0.7317080916733897,0.2487487900004522,1
2006-07-14,1,0.052268022291970286,0.9375078755378944,0.010224102170075062,1
2006-07-17,1,0.008188063835425762,0.9355630929267693,0.05624884323768501,1
2006-07-20,1,0.33308117396282666,0.6601910330950794,0.006727792942051451,1
2006-07-21,1,0.04004286217390415,0.1810117483746579,0.7789453894512671,2
2006-07-24,0,0.909611024158113,0.036198456260123385,0.05419051958188782,0
2006-07-25,2,0.0384819779761909,0.0009867034968948727,0.9605313185271152,2
2006-07-26,0,0.9329284996402964,0.0008073076845913949,0.06626419267501898,0
2006-07-27,2,0.14638459615476804,0.0008436620342682023,0.8527717418108974,2
2006-07-28,0,0.8212178911053784,0.003580189098963097,0.1752019197954762,0
2006-07-31,2,0.22425282504981117,0.00034213256829476355,0.7754050423819102,2
2006-08-01,0,1.7804087253375695e-05,0.9999742589955295,7.936917202245549e-06,1
2006-08-02,1,8.600199449906663e-06,0.9999740507152574,1.7349085074944925e-05,1
2006-08-03,1,7.190680963096463e-07,0.9998653808013385,0.00013390013076027308,1
2006-08-04,1,3.0173601749858217e-06,0.999905592261424,9.139037821537257e-05,1
2006-08-07,1,1.6184262461452002e-05,0.9999807785885576,3.0371488935018047e-06,1
2006-08-08,1,2.6391441475124194e-05,0.9999685706453079,5.03791335456709e-06,1
2006-08-09,1,2.5655108901040777e-05,0.9999730557393615,1.289151834056503e-06,1
2006-08-10,1,2.4876629983185993e-06,0.9998445297165109,0.00015298262060424285,1
2006-08-11,1,4.574041733673964e-08,0.9917249394833051,0.008275014776088949,1
2006-08-14,1,6.772395049752961e-08,0.9713272766191475,0.028672655656706226,1
2006-08-15,1,6.558197996749281e-08,0.9475448245687436,0.05245510984911367,1
2006-08-16,1,6.46606141594833e-08,0.9632191898663502,0.03678074547313744,1
2006-08-17,1,1.740477974429377e-07,0.9876710050441754,0.012328820908114144,1
2006-08-18,1,5.063477502583247e-08,0.9816690890062723,0.018330860359064612,1
2006-08-21,1,2.3746679265730467e-07,0.9926172715870025,0.007382490946301086,1
2006-08-22,1,2.191288794285335e-07,0.9943090887903192,0.0056906920808133836,1
2006-08-23,1,8.261784705880716e-07,0.9996930141221805,0.00030615969924628074,1
2006-08-24,1,2.110895566832278e-06,0.9997590788262727,0.00023881027830020067,1
2006-08-25,1,2.2541318998727043e-06,0.9998023694425706,0.00019537642568468445,1
2006-08-28,1,2.3471046059301993e-06,0.9998263744098699,0.00017127848548569494,1
2006-08-29,1,8.738938740560785e-06,0.9999690682134348,2.2192847926577138e-05,1
2006-08-30,1,1.4375766365392925e-05,0.9999740923754009,1.1531858141478128e-05,1
2006-08-31,1,1.6634234983473086e-05,0.9999752199510873,8.145814006538065e-06,1
2006-09-01,1,0.9084911836395869,0.09150880857665351,7.783739830143923e-09,0
2006-09-04,0,0.8654757607916522,0.1345241772207024,6.198755262410458e-08,0
2006-09-07,0,0.1659841328502322,0.8340158618049223,5.345027341953367e-09,1
2006-09-08,1,0.013160080148019402,0.9868398046687843,1.1518314991402555e-07,1
2006-09-11,1,0.008132906549737917,0.9918664485832464,6.448669328118704e-07,1
2006-09-12,1,9.943894573016601e-06,0.999990056101852,3.7129951818956915e-12,1
2006-09-13,1,1.0851988553737776e-06,0.9999989148010604,1.2587238742478085e-13,1
2006-09-14,1,2.018625972994855e-06,0.9999979813735447,3.628418809907731e-13,1
2006-09-15,1,9.55545621167909e-07,0.9999990444539453,3.568312371730768e-13,1
2006-09-18,1,2.2272778295466197e-07,0.9999997772720483,1.5819995386053615e-13,1
2006-09-21,1,1.6939362681850138e-10,0.9999999998303792,1.191297093859229e-17,1
2006-09-22,1,8.952332573750992e-11,0.9999999999104148,7.375653631712148e-19,1
2006-09-25,1,1.210960532814572e-08,0.9999999878905328,9.666196703003386e-15,1
2006-09-26,1,7.695402356512893e-11,0.9999999999231477,3.160992035110138e-19,1
2006-09-27,1,7.398238218156523e-11,0.9999999999258762,6.379279428044181e-17,1
2006-09-28,1,6.2084934247552106e-09,0.9999999937913344,7.456796495006417e-17,1
2006-09-29,1,3.251655265971626e-09,0.9999999967485564,9.878889964267229e-18,1
2006-10-02,1,0.017883190810223982,2.0932091193817204e-11,0.9821168091688772,2
2006-10-03,0,0.9635632898331173,3.957269229498486e-08,0.03643667059435331,0
2006-10-04,2,0.04626931500535604,5.512718460802823e-10,0.9537306844435832,2
2006-10-05,0,0.9803357133548953,2.8135926484877576e-08,0.019664258509002348,0
2006-10-06,2,0.01904612395431338,3.172670220495615e-10,0.9809538757286355,2
2006-10-09,0,0.9881972848264051,1.7140689628191233e-08,0.011802698032869163,0
2006-10-12,2,0.014767083843843454,5.317404285248009e-11,0.985232916103135,2
2006-10-13,0,0.972710669005138,3.9835161237604015e-09,0.027289327011158465,0
2006-10-16,2,0.02388964212053347,1.9808791741921363e-11,0.9761103578597448,2
2006-10-17,0,0.958310620944028,3.1663160138452542e-09,0.04168937588943595,0
2006-10-18,2,0.03665379166015862,4.1840632106357777e-10,0.9633462079213794,2
2006-10-19,0,0.946357929514393,1.2792897427993459e-08,0.05364205769264171,0
2006-10-20,2,0.033472879126045116,4.973167577729162e-10,0.9665271203764703,2
2006-10-23,0,0.948408265135701,1.3304220853749024e-08,0.05159172156022273,0
2006-10-24,2,0.05420663883473321,3.3534096717774333e-10,0.9457933608300997,2
2006-10-25,0,0.9056732368696316,5.799035341098832e-09,0.0943267573311131,0
2006-10-26,2,0.05903410078647488,3.0804959973445867e-09,0.9409658961331089,2
2006-10-27,0,0.9458984391636471,1.9566414003895153e-07,0.05410136517201247,0
2006-10-30,2,0.05916978128694302,5.1695204611947815e-09,0.940830213543649,2
2006-10-31,0,0.9257242363040796,1.7331978335523162e-07,0.07427559037636229,0
2006-11-01,0,2.61832724455867e-05,0.9999738167274693,5.278423449805789e-19,1
2006-11-02,1,4.4508283364095e-05,0.9999554917168021,7.828470168578177e-20,1
2006-11-03,1,1.2406297458348507e-05,0.9999875937024781,5.690168814697695e-21,1
2006-11-06,1,1.6503833762513292e-05,0.9999834961661165,3.2201574510266466e-20,1
2006-11-07,1,5.785672812059922e-06,0.9999942143271279,1.149431117063485e-22,1
2006-11-08,1,2.2323679102051046e-06,0.9999977676322849,1.7376825135731754e-22,1
2006-11-09,1,3.974379184123958e-06,0.999996025620643,8.108192688283246e-23,1
2006-11-10,1,2.0761025377373957e-06,0.9999979238972351,2.187100914289021e-24,1
2006-11-13,1,1.793015034982125e-07,0.9999998206985926,1.6415491859723743e-27,1
2006-11-14,1,1.948326176969189e-07,0.9999998051676092,2.391586141422565e-28,1
2006-11-15,1,5.443192406224272e-07,0.9999994556807568,3.9443155845211676e-26,1
2006-11-16,1,5.312552305673051e-07,0.9999994687447317,1.4863247132469412e-26,1
2006-11-17,1,4.874834181325315e-07,0.9999995125164156,3.32456561994638e-27,1
2006-11-20,1,6.126932632505733e-07,0.9999993873068037,1.1902658195422663e-27,1
2006-11-21,1,9.928890316787944e-07,0.9999990071110387,1.9385824110455397e-26,1
2006-11-22,1,6.89503372649725e-07,0.9999993104968429,1.3795328222565545e-25,1
2006-11-23,1,2.2204059153474655e-06,0.9999977795939325,9.547435671110115e-26,1
2006-11-28,1,3.150005269725627e-05,0.999968499947507,2.1308587758287055e-21,1
2006-11-29,1,1.4604600160843941e-05,0.9999853953997999,1.2680369830163155e-20,1
2006-11-30,1,0.008669682655335615,0.991330317344435,5.716421680399549e-15,1
2006-12-01,1,0.0010704130248149692,6.0896638021550917e-05,0.9988686903370297,2
2006-12-04,1,0.00011583692020861136,0.9998757509463198,8.412133643276003e-06,1
2006-12-05,2,0.0023064490907203665,3.0187866761850354e-06,0.9976905321227727,2
2006-12-06,1,0.0001897567400007541,0.9998081833251515,2.0599349241039775e-06,1
2006-12-07,2,0.0037892768658972353,5.41335824463697e-06,0.9962053097758401,2
2006-12-08,1,0.00047474516761447335,0.999521991120781,3.2637117501571198e-06,1
2006-12-11,2,0.001216672475538572,8.712345234128934e-06,0.9987746151793565,2
2006-12-12,1,0.0001517687248472731,0.9998410755939727,7.155681054493356e-06,1
2006-12-13,2,0.029391614835713103,7.512468228560086e-06,0.9706008726958419,2
2006-12-14,1,0.44924787405805194,0.5507514436839419,6.822579679357306e-07,1
2006-12-15,0,0.9895899054983018,0.00014998080982305713,0.010260113691783715,0
2006-12-18,0,0.9999955080075715,4.4873918051774265e-06,4.600472757974953e-09,0
2006-12-19,0,0.9999997346331281,2.652018526526285e-07,1.652100561726232e-10,0
2006-12-20,0,0.9999999963993105,3.599536011996352e-09,1.2706613681112562e-12,0
2006-12-21,0,0.9999999509304883,4.9063168708831364e-08,6.350552600414676e-12,0
2006-12-22,0,0.9999996198331059,3.8015642838922916e-07,1.0552202656538606e-11,0
2006-12-25,0,0.9999996336455967,3.663538450743606e-07,7.738917995456048e-13,0
2006-12-28,0,0.9999995094868903,4.904540273242401e-07,5.927851549462022e-11,0
2006-12-29,0,0.9999999289898395,7.100475905347889e-08,5.43456073528542e-12,0
2007-01-01,0,0.9369427449525388,4.325190031741708e-07,0.06305682252852028,0
2007-01-05,0,0.9503632560253068,3.5009865185235493e-07,0.049636393876229166,0
2007-01-08,0,0.31874017965975476,7.043116523419397e-07,0.6812591160286643,2
2007-01-09,0,0.7146399878232775,5.8962276798883105e-08,0.28535995321450114,0
2007-01-10,0,0.8605058192068494,1.3279336354767825e-07,0.13949404799979254,0
2007-01-11,0,0.9401309677730503,1.6840439764818935e-08,0.059869015386295917,0
2007-01-12,0,0.9132156979988202,2.9555881959356443e-09,0.08678429904564762,0
2007-01-15,0,0.6344641931201894,8.748034967551072e-10,0.3655358060051687,0
2007-01-18,0,0.9279838654269108,1.4184960926174538e-09,0.07201613315438146,0
2007-01-19,0,0.9227305919142621,2.4009833015625433e-09,0.07726940568480221,0
2007-01-22,0,0.959114172378906,9.999568205369087e-10,0.040885826621191695,0
2007-01-23,0,0.9633943441432105,2.3567854920050954e-09,0.03660565349989973,0
2007-01-24,0,0.9430777538668428,1.9201464066029497e-09,0.05692224421313094,0
2007-01-25,0,0.9245030554008405,1.056412870888666e-08,0.07549693403522502,0
2007-01-26,0,0.30683771311710134,5.1112934307590606e-08,0.693162235769962,2
2007-01-29,0,0.8743596331485689,5.976333828641137e-09,0.12564036087492864,0
2007-01-30,0,0.95386043897694,1.2205540453105539e-08,0.0461395488177208,0
2007-01-31,0,0.8910705896192062,6.429825445194121e-09,0.10892940395116057,0
2007-02-01,0,0.9429122583634861,1.583402121408528e-09,0.05708774005305642,0
2007-02-02,0,0.9727863953703132,5.1937667525993896e-09,0.02721359943610987,0
2007-02-05,0,0.12193418840013542,1.2313103858599653e-07,0.8780656884686217,2
2007-02-06,0,0.8873000122500677,2.9323039438348785e-08,0.11269995842683257,0
2007-02-07,0,0.9207868829086092,1.0513657522848354e-08,0.07921310657774816,0
2007-02-08,0,0.43558182356712605,1.7600470850736456e-08,0.5644181588322592,2
2007-02-09,0,0.9010221775817362,5.035710395163032e-08,0.09897777206100715,0
2007-02-12,0,0.8904536925039888,3.113969552527029e-08,0.10954627635625944,0
2007-02-13,0,0.9322646409146591,6.324340100112568e-08,0.06773529584173818,0
2007-02-14,0,0.9663851890862618,1.2553545617635385e-07,0.03361468537844598,0
2007-02-15,0,0.9697382398813268,1.6592220264863728e-07,0.03026159419628817,0
2007-02-16,0,0.947945297728213,1.366621632736933e-07,0.052054565609845525,0
2007-02-19,0,0.9677344621754813,3.60671662777364e-07,0.032265177152970566,0
2007-02-22,0,0.9043358319037331,5.0589016507782215e-06,0.09565910919464081,0
2007-02-23,0,0.9565018900362056,1.9838420692147262e-06,0.04349612612174268,0
2007-02-26,0,0.9730833281841755,3.2625291300679897e-06,0.02691340928683409,0
2007-02-27,0,0.4231293488689088,9.05654429459514e-05,0.5767800856879376,2
2007-02-28,2,2.3791821873687938e-07,2.650203983763213e-07,0.9999994970613798,2
2007-03-01,2,0.9996173476541445,1.3162641701324726e-06,0.0003813360817564389,0
2007-03-02,0,0.9998734657964001,1.0231746649354958e-05,0.00011630245695313887,0
2007-03-05,0,0.9999704541368585,1.8400298630129916e-06,2.7705833144115404e-05,0
2007-03-06,0,0.9994568740575195,4.2624256164068695e-06,0.0005388635169675017,0
2007-03-07,0,0.9999045082666831,1.9844219477347533e-06,9.350731156628454e-05,0
2007-03-08,0,0.9999508815675613,2.9321796540716546e-07,4.8825214676869625e-05,0
2007-03-09,0,0.999908403103953,7.939224649697419e-07,9.080297362734483e-05,0
2007-03-12,0,0.9999827077857756,7.640715081531746e-08,1.721580722218516e-05,0
2007-03-13,0,0.9992378365066232,2.0583552696643782e-06,0.0007601051378838015,0
2007-03-14,0,0.999797902792904,1.4306837904233537e-05,0.00018779036924708084,0
2007-03-15,0,0.9954893651866514,3.263529517037694e-05,0.00447799951834638,0
2007-03-16,0,0.9941019381627637,0.0026107963665018483,0.0032872654706056098,0
2007-03-19,0,0.9981404139978273,0.0002385193838114315,0.0016210666183739534,0
2007-03-20,0,0.9974016205081542,0.00045737459550781177,0.0021410048961781514,0
2007-03-21,0,0.9975372727789122,0.00039285355360419485,0.002069873667407124,0
2007-03-22,0,0.9993972722181808,2.3142555419250143e-05,0.0005795852263467549,0
2007-03-23,0,0.9985739404716024,0.00019582103294804853,0.0012302384955386522,0
2007-03-26,0,0.9985985996521053,0.0003460231867294225,0.0010553771610031472,0
2007-03-27,0,0.9959622405696706,0.00042253785670504264,0.0036152215738225624,0
2007-03-28,0,0.9968914173336574,0.0013288902183764392,0.0017796924481537706,0
2007-03-29,0,0.9976775245870916,0.00038147023901657543,0.0019410051737525143,0
2007-03-30,0,0.9982958155902311,0.0001322683635505418,0.0015719160463555412,0
2007-04-02,0,0.9999922220843093,3.105750700407332e-08,7.746858319972854e-06,0
2007-04-03,0,0.9999136841412578,1.7267313674879586e-07,8.614318574302622e-05,0
2007-04-04,0,0.9998853673002523,8.460648803285457e-07,0.0001137866348705872,0
2007-04-05,0,0.999967268427551,1.0564904110198283e-07,3.2625923592400605e-05,0
2007-04-06,0,0.9999929229593676,8.35258922512311e-08,6.993514819100716e-06,0
2007-04-11,0,0.9999796154847375,1.4753276464845307e-08,2.03697620420436e-05,0
2007-04-12,0,0.9990856387528632,3.0118182171495915e-06,0.0009113494288540197,0
2007-04-13,0,0.9995237886961892,0.00010037530173654998,0.000375836002224172,0
2007-04-16,0,0.9996528894153723,1.957330214614508e-05,0.0003275372825399867,0
2007-04-17,0,0.9998425219823777,2.6387461504505967e-06,0.00015483927157929108,0
2007-04-18,0,0.9999676505047558,1.0301993903834326e-06,3.131929569948616e-05,0
2007-04-19,0,0.9999367180090765,2.9190798420397556e-07,6.299008309282254e-05,0
2007-04-20,0,0.9999944012908895,2.2254455237510214e-08,5.576454627334181e-06,0
2007-04-23,0,0.9999927596234739,2.976261323587609e-09,7.237400338334528e-06,0
2007-04-24,0,0.9999945665706309,4.928181950933868e-09,5.428501242030733e-06,0
2007-04-25,0,0.999945969436304,1.8295183669892614e-08,5.4012268396108985e-05,0
2007-04-26,0,0.9999859387523411,1.416516534257387e-07,1.3919596172316433e-05,0
2007-04-27,0,0.9999813194693583,2.9241222609048208e-09,1.8677606684744943e-05,0
2007-04-30,0,0.9992997306936419,2.730864284382554e-06,0.0006975384419172995,0
2007-05-01,0,0.9997438677066416,0.00019877450478953833,5.735778854776591e-05,0
2007-05-02,0,0.9998366601990004,5.5036783678843065e-05,0.00010830301722196566,0
2007-05-03,0,0.9998521173878927,2.5601398608037376e-05,0.00012228121361064368,0
2007-05-04,0,0.9998649021360826,2.029579780326095e-05,0.00011480206606728762,0
2007-05-07,0,0.9999204788192675,5.867899848163848e-05,2.08421821751871e-05,0
2007-05-08,0,0.9999056602069982,2.148925296124005e-05,7.285054011120932e-05,0
2007-05-09,0,0.9998784657435569,2.5242687765383256e-05,9.629156870956596e-05,0
2007-05-10,0,0.9998791435205377,3.344104222758661e-05,8.741543732046592e-05,0
2007-05-11,0,0.9998779664403937,1.544106931704248e-05,0.00010659249007099962,0
2007-05-14,0,0.9999179590021938,5.1317109934922145e-05,3.072388776370328e-05,0
2007-05-15,0,0.9999066279649512,2.5650432657004767e-05,6.772160222619907e-05,0
2007-05-16,0,0.9996188754208523,0.000376419110757397,4.705468232255533e-06,0
2007-05-17,0,0.9997867861734694,0.00015627978922126064,5.693403731936633e-05,0
2007-05-18,0,0.999581678889181,0.000399830415119737,1.8490695782954046e-05,0
2007-05-21,0,0.9987734250216629,0.0012187472776316757,7.827700618581844e-06,0
2007-05-22,0,0.9950447482238256,0.004953622656492317,1.6291195626966584e-06,0
2007-05-23,0,0.9918253772944735,0.008172865642574762,1.757062871993337e-06,0
2007-05-24,0,0.9948853311221527,0.005113027317827134,1.6415601980798567e-06,0
2007-05-25,0,0.978946204359337,0.02105267371411582,1.1219264679811735e-06,0
2007-05-31,0,0.6659003114322278,0.33409934061333507,3.479542528360946e-07,0
2007-06-01,0,0.3274352697695388,0.6725631481700028,1.5820605293456084e-06,0
2007-06-04,0,0.10650399917514325,0.8934957714075588,2.2941744915979968e-07,1
2007-06-05,1,0.00995703725718608,0.9900429497658096,1.2976905864548472e-08,1
2007-06-06,1,0.009482472171377739,0.9905175202146317,7.613765183889982e-09,1
2007-06-07,1,0.10402796935929266,0.8959713599373433,6.707033086901874e-07,1
2007-06-08,1,0.9926958289811936,0.00017229283231676558,0.007131878186456336,0
2007-06-11,0,0.9991757728336695,4.791669695405242e-06,0.0008194354967970465,0
2007-06-12,0,0.9999545826563325,1.2283774441738016e-05,3.313356920879711e-05,0
2007-06-13,0,0.9708996663349916,1.317753411956631e-08,0.02910032048737752,0
2007-06-14,0,0.9995612697437444,6.952244259635867e-05,0.0003692078134834372,0
2007-06-15,0,0.999898818827729,2.760602258242928e-05,7.357514957990727e-05,0
2007-06-18,0,0.9999143855132864,3.500111684551821e-06,8.211437509674183e-05,0
2007-06-19,0,0.9998995139808342,4.421412646867817e-05,5.6271892503297765e-05,0
2007-06-20,0,0.999789011435922,0.00017176799954497896,3.922056462620031e-05,0
2007-06-21,0,0.9997874840206922,0.0001413824578556175,7.113352148113034e-05,0
2007-06-22,0,0.9997841042389571,2.1711005421835814e-05,0.00019418475553870408,0
2007-06-25,0,0.9995509608428158,0.0004345187154174516,1.4520441913621876e-05,0
2007-06-26,0,0.9983131671091524,0.0016526020012089034,3.423088958917996e-05,0
2007-06-27,0,0.9954090470752378,0.004581299509054143,9.653415614751979e-06,0
2007-06-28,0,0.9904116414319678,0.009517493498233045,7.086506969783121e-05,0
2007-06-29,0,0.5844711898937561,0.41552635383642234,2.4562698389633705e-06,0
2007-07-02,0,0.040324161961125454,0.9596752904926509,5.475461520934197e-07,1
2007-07-03,1,0.005018972069402219,0.9949809035255037,1.2440487948020693e-07,1
2007-07-04,1,0.0009499896640207738,0.9990500095392271,7.96908803441806e-10,1
2007-07-09,1,0.03088757259553872,0.9691124130691968,1.4335342267772498e-08,1
2007-07-10,1,0.3284895022521444,0.6715007641666334,9.733581428801415e-06,1
2007-07-11,1,0.8586583679211608,0.1412139595746099,0.0001276725040699355,0
2007-07-12,0,0.9831616843304486,0.01675042072252396,8.789494712741004e-05,0
2007-07-13,0,0.9962224895003757,0.0037511449057127146,2.6365593924763377e-05,0
2007-07-16,0,0.9909864382329366,0.008983458397331012,3.010336950618258e-05,0
2007-07-17,0,0.9858331691836174,0.014129281828882446,3.754898771237644e-05,0
2007-07-18,0,0.9911645467202281,0.008805254364806806,3.0198915012823853e-05,0
2007-07-19,0,0.9943780387219465,0.005570258438203695,5.1702839838041905e-05,0
2007-07-20,0,0.9939577304581895,0.0060058368936074585,3.643264833699211e-05,0
2007-07-23,0,0.9967798945377494,0.0031368074947060883,8.32979675594521e-05,0
2007-07-24,0,0.9987767436077738,0.001121469600985649,0.00010178679111067247,0
2007-07-25,0,0.9991394412869358,0.0007860965498465687,7.446216330042435e-05,0
2007-07-26,0,0.9989566116113852,0.00042062407964861033,0.000622764308937979,0
2007-07-27,0,0.9998608696553214,3.272016047842279e-10,0.0001391300173588237,0
2007-07-30,0,0.999418329731005,0.0004580729612907649,0.00012359730767299987,0
2007-07-31,0,0.9995554387737944,7.645062688302577e-05,0.0003681105991923366,0
2007-08-01,0,0.00011335641784727627,0.9991717657734769,0.000714877808750698,1
2007-08-02,1,0.00032981715734951286,0.9992752825880952,0.00039490025434686286,1
2007-08-03,1,0.0002878730964433293,0.9993556764900331,0.00035645041358915816,1
2007-08-06,1,0.00016237587656819949,0.9995202481134691,0.0003173760097371819,1
2007-08-07,1,0.00016944054963971718,0.9993628963559672,0.0004676630945639659,1
2007-08-08,1,2.3655740074097824e-06,0.9999438427660553,5.379166008967386e-05,1
2007-08-09,1,0.0007284932613121967,0.9992220669417148,4.943979683164795e-05,1
2007-08-10,1,1.3406400769637307e-23,0.9999997531031418,2.4689666075498326e-07,1
2007-08-13,1,0.002479258379550059,0.9974706217311511,5.0119889100515365e-05,1
2007-08-14,1,0.02953771659241793,0.9704044011503886,5.788225719451651e-05,1
2007-08-15,1,0.007897159909792619,0.9920395100412883,6.33300486939917e-05,1
2007-08-16,1,4.644422987094336e-05,0.9998021583132994,0.00015139745663445833,1
2007-08-17,1,8.243253677860226e-07,0.9987646541045746,0.0012345215701357424,1
2007-08-20,1,0.00011735452303310274,0.9997104216699976,0.00017222380679822097,1
2007-08-21,1,0.00036388580856506586,0.9995064878780017,0.0001296263134466715,1
2007-08-22,1,0.00013520572897092535,0.9997650563322759,9.973793875269698e-05,1
2007-08-23,1,0.00024199620389486515,0.7603845698827608,0.23937343391350138,1
2007-08-27,1,0.000144210827848222,0.9969022560381435,0.002953533134135041,1
2007-08-28,1,0.002141541889554306,0.997758619453942,9.98386566514243e-05,1
2007-08-29,1,0.00017874985060893712,0.9996414780615818,0.0001797720876229788,1
2007-08-30,1,0.0020198731435228843,0.9977503900858642,0.00022973677041957348,1
2007-08-31,1,0.0012878472124427994,0.9986147375305806,9.741525667392363e-05,1
2007-09-03,1,0.7607360988104402,0.1824564186649092,0.05680748252468901,0
2007-09-06,0,0.02159879652175023,0.09251425502432561,0.8858869484542377,2
2007-09-07,0,0.7933215920906092,0.18118967329201807,0.025488734617249605,0
2007-09-10,0,0.0003615077399991915,0.7160938881361054,0.28354460412377824,1
2007-09-11,1,0.4794851121887242,0.5115557117217352,0.008959176089526826,1
2007-09-12,1,0.004831748416804377,0.8784720352946207,0.11669621628902627,1
2007-09-13,1,0.024198816393467368,0.974500137806101,0.0013010458001594468,1
2007-09-14,1,0.005468325586732802,0.9733646660188602,0.021167008394595625,1
2007-09-17,1,0.03692640038328606,0.9271239297007335,0.03594966991575631,1
2007-09-18,1,0.06523592723672633,0.8609699110964205,0.07379416166652693,1
2007-09-19,1,0.0010332429088782467,0.9989661816148705,5.75476088081122e-07,1
2007-09-20,1,6.71509079031709e-06,0.999993284467376,4.419230421839654e-10,1
2007-09-21,1,1.8649887680109537e-10,0.9999963490493683,3.6507641090455822e-06,1
2007-09-24,1,7.922916647141149e-11,0.9999999999054126,1.508673188815695e-11,1
2007-09-25,1,0.02327678982169728,0.9545902093412325,0.02213300083697734,1
2007-09-26,1,0.007624678365030969,0.9437014567835427,0.04867386485153637,1
2007-09-27,1,0.16370636674218453,0.7858143172089822,0.0504793160491096,1
2007-09-28,1,0.15593462311567308,0.4368496684320546,0.4072157084526973,1
2007-10-01,1,0.6235353253337225,0.2649035679583255,0.11156110670831823,0
2007-10-02,0,0.14150675446455033,0.12317279395357437,0.7353204515814576,2
2007-10-03,0,0.7949083655581698,0.03642543638081762,0.16866619806133698,0
2007-10-04,2,0.17028756045727841,0.008532043206385355,0.8211803963362249,2
2007-10-05,0,0.8106607903059868,0.004896447469675431,0.18444276222463368,0
2007-10-08,2,0.5299047526629412,0.020761400292106914,0.4493338470449003,2
2007-10-09,2,0.4346091791181229,0.006388166949243969,0.5590026539327253,2
2007-10-10,2,0.06366408904548243,0.27738626556692275,0.6589496453871544,2
2007-10-11,2,0.6926741387070284,0.25680465761302085,0.05052120368008139,0
2007-10-12,2,0.08717749232518372,0.1564427458890142,0.7563797617857947,2
2007-10-15,0,0.3522970853078154,0.6238997175484778,0.0238031971437649,0
2007-10-16,2,0.06539715698197875,0.1404153538204649,0.7941874891979075,2
2007-10-17,0,0.06353818982404087,0.8982470687824924,0.03821474139311406,1
2007-10-18,1,8.575947762149688e-07,0.9974824583625086,0.0025166840430343213,1
2007-10-19,1,0.11165499099716503,0.866011929140978,0.02233307986211801,1
2007-10-22,1,0.09633079484752283,0.271610122749023,0.6320590824037942,2
2007-10-23,0,0.9211128849812809,0.056486719939780015,0.022400395079155037,0
2007-10-24,2,0.03347191737486278,0.005134819632813493,0.9613932629926987,2
2007-10-25,0,0.20172634655328336,0.49682513148158497,0.30144852196532873,1
2007-10-26,0,0.6184467070910696,0.014633168880079607,0.36692012402928265,0
2007-10-29,0,0.40099642984050815,0.00040508557262350603,0.5985984845866241,2
2007-10-30,2,0.4071449884654321,0.0005187348536756645,0.5923362766808595,2
2007-10-31,2,0.6255845660396661,0.0002959712563407752,0.3741194627044468,0
2007-11-01,2,6.569743485431733e-08,0.0005998386360032638,0.9994000956668502,2
2007-11-02,2,5.235492859307538e-13,0.07009288976444346,0.9299071102347818,2
